index:ID,name,sex,age,code,job,:LABEL
118713,丘运良,男,39岁,002240,独立董事,高管
118714,葛航,男,55岁,300451,"董事长,董事",高管
118715,张吕峥,男,47岁,300451,董事,高管
118716,胡燕,女,41岁,300451,董事,高管
118717,李寒穷,女,41岁,300451,董事,高管
118718,赵晔,女,47岁,300451,董事,高管
118719,应晶,男,47岁,300451,董事,高管
118720,江乾坤,男,44岁,300451,独立董事,高管
118721,杨建刚,男,59岁,300451,独立董事,高管
118722,凌云,男,56岁,300451,独立董事,高管
118723,贾平,男,54岁,002338,"董事长,董事",高管
118724,陈绪运,男,44岁,002338,"副董事长,董事",高管
118725,张涛,男,54岁,002338,董事,高管
118726,宋志义,男,56岁,002338,董事,高管
118727,张学军,男,50岁,002338,董事,高管
118728,王勇,男,48岁,002338,董事,高管
118729,朱文山,男,60岁,002338,独立董事,高管
118730,李北伟,男,55岁,002338,独立董事,高管
118731,李传荣,男,62岁,002338,独立董事,高管
118732,熊光宇,男,54岁,600322,"董事长,董事",高管
118733,毛铁,男,59岁,600322,董事,高管
118734,孙建峰,男,55岁,600322,董事,高管
118735,王子惠,男,58岁,600322,董事,高管
118736,杨杰,男,51岁,600322,董事,高管
118737,杨宾,男,53岁,600322,董事,高管
118738,崔巍,男,52岁,600322,董事,高管
118739,侯欣一,男,58岁,600322,独立董事,高管
118740,郑志刚,男,48岁,600322,独立董事,高管
118741,王力,男,59岁,600322,独立董事,高管
118742,刘志远,男,55岁,600322,独立董事,高管
118743,许泓,男,52岁,002184,"董事长,董事",高管
118744,郭孟榕,男,54岁,002184,"副董事长,董事",高管
118745,胡钰,男,50岁,002184,董事,高管
118746,赵大砥,男,75岁,002184,董事,高管
118747,陈平,男,53岁,002184,董事,高管
118748,石朝珠,男,56岁,002184,董事,高管
118749,巢序,男,47岁,002184,独立董事,高管
118750,习俊通,男,55岁,002184,独立董事,高管
118751,章苏阳,男,60岁,002184,独立董事,高管
118752,张伟林,男,48岁,000565,"董事长,董事",高管
118753,毕胜,男,52岁,000565,"副董事长,董事",高管
118754,魏雪峰,男,48岁,000565,董事,高管
118755,向青,女,47岁,000565,董事,高管
118756,涂伟毅,男,54岁,000565,董事,高管
118757,陶长元,男,55岁,000565,独立董事,高管
118758,刘伟,男,54岁,000565,独立董事,高管
118759,李定清,男,55岁,000565,独立董事,高管
118760,田文全,男,50岁,000565,职工董事,高管
118761,杨民民,男,46岁,300725,"董事长,董事",高管
118762,董海军,男,54岁,300725,董事,高管
118763,吴希罕,男,50岁,300725,董事,高管
118764,梅江华,男,40岁,300725,董事,高管
118765,吴震东,男,41岁,300725,独立董事,高管
118766,曾咏梅,女,49岁,300725,独立董事,高管
118767,柳红,女,40岁,300725,独立董事,高管
118768,沈培今,男,39岁,600226,"董事长,董事",高管
118769,孙文秋,男,51岁,600226,"副董事长,董事",高管
118770,李晓伟,男,46岁,600226,董事,高管
118771,沈德堂,男,52岁,600226,董事,高管
118772,陆炜,男,42岁,600226,董事,高管
118773,唐静波,女,43岁,600226,董事,高管
118774,陶鸣成,男,59岁,600226,独立董事,高管
118775,刘云,女,50岁,600226,独立董事,高管
118776,冯加庆,男,47岁,600226,独立董事,高管
118777,杨建兴,男,48岁,002114,"董事长,董事",高管
118778,李尤立,男,49岁,002114,"副董事长,董事",高管
118779,喻永贤,男,48岁,002114,"副董事长,董事",高管
118780,黄红英,女,39岁,002114,董事,高管
118781,周新标,男,50岁,002114,董事,高管
118782,张金选,男,55岁,002114,董事,高管
118783,华一新,男,59岁,002114,独立董事,高管
118784,蔡庆辉,男,44岁,002114,独立董事,高管
118785,朱锦余,男,51岁,002114,独立董事,高管
118786,祁玉民,男,59岁,600653,"董事长,董事",高管
118787,池冶,男,55岁,600653,董事,高管
118788,翟锋,男,51岁,600653,董事,高管
118789,沈毅,男,55岁,600653,董事,高管
118790,叶正华,男,51岁,600653,董事,高管
118791,张巍,男,45岁,600653,董事,高管
118792,钱祖明,男,56岁,600653,董事,高管
118793,张伏波,男,56岁,600653,独立董事,高管
118794,沈佳云,男,53岁,600653,独立董事,高管
118795,严旋,男,56岁,600653,独立董事,高管
118796,姚荣涛,男,69岁,600653,独立董事,高管
118797,唐勇,男,44岁,600794,"董事长,董事",高管
118798,高福兴,男,56岁,600794,董事,高管
118799,邓永清,男,40岁,600794,董事,高管
118800,于北方,女,51岁,600794,独立董事,高管
118801,徐国辉,男,47岁,600794,独立董事,高管
118802,惠彦,男,49岁,600794,独立董事,高管
118803,张忠华,男,56岁,000422,"董事长,董事",高管
118804,周晓华,男,44岁,000422,董事,高管
118805,强炜,男,52岁,000422,董事,高管
118806,虞云峰,男,49岁,000422,董事,高管
118807,张行锋,男,40岁,000422,董事,高管
118808,郭锐,男,38岁,000422,董事,高管
118809,李守明,男,73岁,000422,独立董事,高管
118810,王红峡,女,51岁,000422,独立董事,高管
118811,吴伟荣,女,35岁,000422,独立董事,高管
118812,张恬恬,女,35岁,000422,独立董事,高管
118813,吴培服,男,57岁,002585,"董事长,董事",高管
118814,吴迪,男,36岁,002585,董事,高管
118815,周海燕,女,43岁,002585,董事,高管
118816,曹薇,女,50岁,002585,董事,高管
118817,蓝海林,男,nan,002585,独立董事,高管
118818,程银春,男,52岁,002585,独立董事,高管
118819,李小虎,男,61岁,002585,独立董事,高管
118820,郭留希,男,55岁,300064,"董事长,董事",高管
118821,刘永奇,男,41岁,300064,董事,高管
118822,张凯,男,36岁,300064,董事,高管
118823,张超伟,男,44岁,300064,董事,高管
118824,杨晋中,男,55岁,300064,董事,高管
118825,李国选,男,56岁,300064,董事,高管
118826,张凌,男,62岁,300064,独立董事,高管
118827,王莉婷,女,53岁,300064,独立董事,高管
118828,尹效华,男,65岁,300064,独立董事,高管
118829,刘辉,男,45岁,603108,"董事长,董事",高管
118830,黄俊朝,男,64岁,603108,董事,高管
118831,仝文斌,男,46岁,603108,董事,高管
118832,陈政,男,45岁,603108,董事,高管
118833,胡震宁,男,44岁,603108,董事,高管
118834,罗祁峰,男,42岁,603108,董事,高管
118835,顾中宪,女,64岁,603108,独立董事,高管
118836,许静之,女,58岁,603108,独立董事,高管
118837,徐继强,男,53岁,603108,独立董事,高管
118838,姜维利,男,53岁,300445,"董事长,董事",高管
118839,何欣,男,52岁,300445,"副董事长,董事",高管
118840,赵明坚,男,52岁,300445,董事,高管
118841,赵士春,男,48岁,300445,董事,高管
118842,刘宝琦,男,64岁,300445,董事,高管
118843,钟节平,男,41岁,300445,独立董事,高管
118844,冯文,男,50岁,300445,独立董事,高管
118845,郭蕙宾,男,47岁,300445,独立董事,高管
118846,龙大伟,男,55岁,000990,"董事长,董事",高管
118847,张喜民,男,55岁,000990,"副董事长,董事",高管
118848,王学顺,男,52岁,000990,董事,高管
118849,赵燕来,男,54岁,000990,董事,高管
118850,吕本富,男,53岁,000990,独立董事,高管
118851,郭亚雄,男,53岁,000990,独立董事,高管
118852,朱大旗,男,nan,000990,独立董事,高管
118853,张湧,男,51岁,000813,"董事长,董事",高管
118854,刘伟,男,48岁,000813,董事,高管
118855,杜业松,男,47岁,000813,董事,高管
118856,魏哲明,男,36岁,000813,董事,高管
118857,张垒,男,47岁,000813,董事,高管
118858,魏婷,女,33岁,000813,董事,高管
118859,江崇光,男,43岁,000813,独立董事,高管
118860,郇绍奎,男,47岁,000813,独立董事,高管
118861,张宇锋,男,55岁,000813,独立董事,高管
118862,张竹筠,男,53岁,000524,"董事长,董事",高管
118863,李峰,男,48岁,000524,"副董事长,董事",高管
118864,陈白羽,女,45岁,000524,董事,高管
118865,郑定全,男,43岁,000524,董事,高管
118866,冯劲,男,57岁,000524,董事,高管
118867,康宽永,男,46岁,000524,董事,高管
118868,田秋生,男,62岁,000524,独立董事,高管
118869,唐清泉,男,57岁,000524,独立董事,高管
118870,吴向能,男,43岁,000524,独立董事,高管
118871,翟金水,男,67岁,600193,"董事长,董事",高管
118872,阙江阳,男,44岁,600193,"副董事长,董事",高管
118873,郑再杰,男,40岁,600193,董事,高管
118874,叶峰,男,54岁,600193,独立董事,高管
118875,廖建宁,男,48岁,600193,独立董事,高管
118876,朱贤麟,男,57岁,600773,"董事长,董事",高管
118877,曾云,男,50岁,600773,董事,高管
118878,陈卫东,男,49岁,600773,董事,高管
118879,王信菁,女,41岁,600773,董事,高管
118880,宋彭生,男,81岁,600773,董事,高管
118881,邵瑞庆,男,59岁,600773,独立董事,高管
118882,刘培森,男,56岁,600773,独立董事,高管
118883,魏飞,男,56岁,600773,独立董事,高管
118884,钟刚,男,40岁,600773,独立董事,高管
118885,张晓辰,男,30岁,002337,"董事长,董事",高管
118886,史航,男,50岁,002337,董事,高管
118887,韩子森,男,55岁,002337,董事,高管
118888,郭卫锋,男,39岁,002337,独立董事,高管
118889,张梅,女,48岁,002337,独立董事,高管
118890,柴琇,女,53岁,600882,"董事长,董事",高管
118891,白丽君,女,54岁,600882,董事,高管
118892,任松,男,53岁,600882,董事,高管
118893,陈运,男,41岁,600882,董事,高管
118894,祝成芳,男,45岁,600882,董事,高管
118895,吕厚军,男,55岁,600882,董事,高管
118896,孙立荣,女,62岁,600882,独立董事,高管
118897,苏波,男,52岁,600882,独立董事,高管
118898,常秋萍,女,54岁,600882,独立董事,高管
118899,林祯华,男,52岁,300092,"董事长,董事",高管
118900,周天文,男,54岁,300092,董事,高管
118901,李勇,男,47岁,300092,董事,高管
118902,林祯荣,男,54岁,300092,董事,高管
118903,强凯,男,59岁,300092,董事,高管
118904,唐恺,男,32岁,300092,董事,高管
118905,王雄元,男,46岁,300092,独立董事,高管
118906,赵文安,男,49岁,300092,独立董事,高管
118907,朱家骅,男,65岁,300092,独立董事,高管
118908,曾宪经,男,50岁,300149,"董事长,董事",高管
118909,曾宪维,男,47岁,300149,董事,高管
118910,周新平,男,56岁,300149,董事,高管
118911,谢拥葵,男,59岁,300149,董事,高管
118912,陈咏梅,女,44岁,300149,独立董事,高管
118913,李显峰,男,45岁,300149,独立董事,高管
118914,王林,男,64岁,300149,独立董事,高管
118915,李刚,男,47岁,300313,"董事长,董事",高管
118916,何波,女,50岁,300313,董事,高管
118917,崔海章,男,48岁,300313,董事,高管
118918,陈德宏,男,51岁,300313,董事,高管
118919,王锐,男,53岁,300313,董事,高管
118920,卫新璞,男,46岁,300313,董事,高管
118921,高超,女,52岁,300313,独立董事,高管
118922,张沅,男,75岁,300313,独立董事,高管
118923,李宇立,女,42岁,300313,独立董事,高管
118924,翁中华,男,41岁,002427,"董事长,董事",高管
118925,宋国尧,男,48岁,002427,董事,高管
118926,杨建兴,男,39岁,002427,董事,高管
118927,崔皓丹,男,40岁,002427,独立董事,高管
118928,左德起,男,48岁,002427,独立董事,高管
118929,王凤蛟,男,50岁,600268,"董事长,董事",高管
118930,经海林,男,50岁,600268,董事,高管
118931,刘传柱,男,56岁,600268,董事,高管
118932,张东晓,男,56岁,600268,董事,高管
118933,王辉,男,54岁,600268,董事,高管
118934,杨富春,男,50岁,600268,董事,高管
118935,刘雷,男,45岁,600268,董事,高管
118936,张建华,男,66岁,600268,独立董事,高管
118937,戚啸艳,女,55岁,600268,独立董事,高管
118938,杨淑娥,女,69岁,600268,独立董事,高管
118939,狄小华,男,55岁,600268,独立董事,高管
118940,许骍,男,48岁,600838,"董事长,董事",高管
118941,戴天,男,45岁,600838,董事,高管
118942,张敏,女,51岁,600838,董事,高管
118943,徐群飞,男,60岁,600838,董事,高管
118944,尹传定,男,60岁,600838,董事,高管
118945,曹雨妹,女,44岁,600838,董事,高管
118946,谢荣兴,男,68岁,600838,独立董事,高管
118947,汪龙生,男,66岁,600838,独立董事,高管
118948,竹民,男,53岁,600838,独立董事,高管
118949,刘悉承,男,56岁,600847,"董事长,董事",高管
118950,张晶,女,55岁,600847,董事,高管
118951,敖志,男,53岁,600847,董事,高管
118952,张应文,男,73岁,600847,董事,高管
118953,刘永刚,男,54岁,600847,董事,高管
118954,赵春林,男,49岁,600847,董事,高管
118955,任岳,男,55岁,600847,独立董事,高管
118956,文敏,男,44岁,600847,独立董事,高管
118957,于今,男,54岁,600847,独立董事,高管
118958,孙蔼彬,男,70岁,300378,"董事长,董事",高管
118959,叶子祯,男,52岁,300378,"副董事长,董事",高管
118960,陈建勇,男,47岁,300378,董事,高管
118961,朱志浩,男,53岁,300378,董事,高管
118962,刘波,男,42岁,300378,董事,高管
118963,张云飞,女,nan,300378,董事,高管
118964,林凤仪,男,64岁,300378,独立董事,高管
118965,万华林,男,42岁,300378,独立董事,高管
118966,郭田勇,男,50岁,300378,独立董事,高管
118967,李水荣,男,nan,002493,"董事长,董事",高管
118968,项炯炯,男,nan,002493,董事,高管
118969,全卫英,女,40岁,002493,董事,高管
118970,李彩娥,女,55岁,002493,董事,高管
118971,俞凤娣,女,50岁,002493,董事,高管
118972,李永庆,男,nan,002493,董事,高管
118973,俞毅,男,53岁,002493,独立董事,高管
118974,俞春萍,女,53岁,002493,独立董事,高管
118975,姚铮,男,61岁,002493,独立董事,高管
118976,吴开贤,男,67岁,002441,"董事长,董事",高管
118977,吴森杰,男,33岁,002441,"副董事长,董事",高管
118978,杨松,男,52岁,002441,董事,高管
118979,陈钿瑞,男,41岁,002441,董事,高管
118980,王宝玉,男,34岁,002441,董事,高管
118981,裘荣庆,男,59岁,002441,董事,高管
118982,姚明安,男,54岁,002441,独立董事,高管
118983,曾爱东,女,51岁,002441,独立董事,高管
118984,康从之,男,67岁,002441,独立董事,高管
118985,周斌全,男,55岁,002507,"董事长,董事",高管
118986,韦永生,男,42岁,002507,董事,高管
118987,袁国胜,男,39岁,002507,董事,高管
118988,兰云祥,男,42岁,002507,董事,高管
118989,张建余,男,55岁,002507,董事,高管
118990,向文豪,男,59岁,002507,董事,高管
118991,蒋和体,男,55岁,002507,独立董事,高管
118992,王建新,男,48岁,002507,独立董事,高管
118993,王志勇,男,50岁,002507,独立董事,高管
118994,程源伟,男,53岁,002507,独立董事,高管
118995,赵平,男,52岁,002507,职工董事,高管
118996,钟烈华,男,69岁,002233,名誉董事长,高管
118997,钟朝晖,男,49岁,002233,"董事长,董事",高管
118998,钟剑威,男,33岁,002233,"副董事长,董事",高管
118999,曾皓平,男,57岁,002233,董事,高管
119000,陈君柱,男,43岁,002233,独立董事,高管
119001,吴笑梅,女,44岁,002233,独立董事,高管
119002,黎东,男,57岁,002499,"董事长,董事",高管
119003,万健敏,女,47岁,002499,"副董事长,董事",高管
119004,李曾敏,男,52岁,002499,董事,高管
119005,姬忆,男,48岁,002499,董事,高管
119006,邓步礼,男,58岁,002499,董事,高管
119007,李磊,男,38岁,002499,董事,高管
119008,赵万一,男,55岁,002499,独立董事,高管
119009,朱恂,女,50岁,002499,独立董事,高管
119010,李定清,男,55岁,002499,独立董事,高管
119011,丛红,男,59岁,002204,"董事长,董事",高管
119012,邵长南,男,56岁,002204,"副董事长,董事",高管
119013,刘雯,女,51岁,002204,董事,高管
119014,刘永泽,男,68岁,002204,独立董事,高管
119015,戴大双,女,66岁,002204,独立董事,高管
119016,杨波,男,57岁,002204,独立董事,高管
119017,张树贤,男,55岁,002204,独立董事,高管
119018,田长军,男,50岁,002204,职工董事,高管
119019,徐广宇,男,53岁,002659,"董事长,董事",高管
119020,石瑜,女,37岁,002659,董事,高管
119021,董琪,男,39岁,002659,董事,高管
119022,董顺来,男,56岁,002659,董事,高管
119023,徐华东,男,58岁,002659,董事,高管
119024,钱明星,男,55岁,002659,独立董事,高管
119025,朱大年,男,43岁,002659,独立董事,高管
119026,谢丰,男,44岁,002659,独立董事,高管
119027,张奇,男,54岁,603126,"董事长,董事",高管
119028,胡也明,男,57岁,603126,董事,高管
119029,徐卫兵,女,59岁,603126,董事,高管
119030,魏如山,男,44岁,603126,董事,高管
119031,黎建飞,男,62岁,603126,独立董事,高管
119032,周晓苏,女,67岁,603126,独立董事,高管
119033,刘效锋,男,55岁,603126,独立董事,高管
119034,赵轶青,女,44岁,603126,独立董事,高管
119035,傅乐民,男,55岁,002148,"董事长,董事",高管
119036,张军,男,57岁,002148,董事,高管
119037,刘宁,男,51岁,002148,董事,高管
119038,张齐,男,54岁,002148,董事,高管
119039,许建国,男,55岁,002148,董事,高管
119040,彭伟,男,48岁,002148,董事,高管
119041,熊辉,男,46岁,002148,独立董事,高管
119042,晏小平,男,50岁,002148,独立董事,高管
119043,刘剑锋,男,49岁,002148,独立董事,高管
119044,薛革文,男,49岁,603890,"董事长,董事",高管
119045,熊先军,男,38岁,603890,董事,高管
119046,陆秋萍,女,50岁,603890,董事,高管
119047,周丽娟,女,51岁,603890,独立董事,高管
119048,胡瞻,男,45岁,603890,独立董事,高管
119049,黄建兵,男,46岁,603890,独立董事,高管
119050,高继胜,男,66岁,000558,"董事长,董事",高管
119051,刘晓亮,男,50岁,000558,"副董事长,董事",高管
119052,田红,女,50岁,000558,董事,高管
119053,陶椿,女,46岁,000558,董事,高管
119054,许忠平,男,57岁,000558,董事,高管
119055,郦琦,女,42岁,000558,董事,高管
119056,黄海燕,男,37岁,000558,独立董事,高管
119057,黄平,男,49岁,000558,独立董事,高管
119058,张海峰,男,63岁,000558,独立董事,高管
119059,刘其,男,54岁,000049,"董事长,董事",高管
119060,何文彬,男,47岁,000049,董事,高管
119061,钟晨,男,51岁,000049,董事,高管
119062,白小平,男,54岁,000049,董事,高管
119063,李兵兵,男,51岁,000049,董事,高管
119064,余孝海,男,50岁,000049,董事,高管
119065,毕向东,男,64岁,000049,独立董事,高管
119066,韦岗,男,55岁,000049,独立董事,高管
119067,谭跃,男,59岁,000049,独立董事,高管
119068,和献中,男,57岁,002033,"董事长,董事",高管
119069,刘晓华,男,48岁,002033,董事,高管
119070,陈方,男,52岁,002033,董事,高管
119071,和程红,男,44岁,002033,董事,高管
119072,张郁,女,37岁,002033,董事,高管
119073,张松山,男,57岁,002033,董事,高管
119074,陈红,女,60岁,002033,独立董事,高管
119075,龙云刚,男,42岁,002033,独立董事,高管
119076,焦炳华,女,56岁,002033,独立董事,高管
119077,兰华升,男,47岁,600212,"董事长,董事",高管
119078,田英智,男,50岁,600212,董事,高管
119079,邓生宇,男,36岁,600212,董事,高管
119080,罗佳,女,37岁,600212,董事,高管
119081,朱天相,男,46岁,600212,董事,高管
119082,卢挺富,男,48岁,600212,董事,高管
119083,郑建初,男,62岁,600212,董事,高管
119084,郑云瑞,男,53岁,600212,独立董事,高管
119085,张从戬,男,43岁,600212,独立董事,高管
119086,史剑梅,女,55岁,600212,独立董事,高管
119087,霍庭,男,56岁,600212,独立董事,高管
119088,王家亮,男,49岁,600212,独立董事,高管
119089,陆鹏程,男,51岁,000928,"董事长,董事",高管
119090,王建,男,50岁,000928,董事,高管
119091,董达,男,54岁,000928,董事,高管
119092,徐金梧,男,69岁,000928,独立董事,高管
119093,季爱东,男,63岁,000928,独立董事,高管
119094,朱玉杰,男,49岁,000928,独立董事,高管
119095,田会,男,67岁,000928,独立董事,高管
119096,汪立平,男,52岁,601100,"董事长,董事",高管
119097,姚志伟,男,52岁,601100,"副董事长,董事",高管
119098,邱永宁,男,48岁,601100,董事,高管
119099,徐进,男,38岁,601100,董事,高管
119100,俞雪华,男,55岁,601100,独立董事,高管
119101,杨华勇,男,56岁,601100,独立董事,高管
119102,徐兵,男,47岁,601100,独立董事,高管
119103,陈泳洪,男,63岁,002198,"董事长,董事",高管
119104,黄利兵,男,54岁,002198,董事,高管
119105,黄雅敏,男,56岁,002198,董事,高管
119106,周书英,女,61岁,002198,董事,高管
119107,陈泳武,男,56岁,002198,董事,高管
119108,陈耿豪,男,50岁,002198,独立董事,高管
119109,陈慈瑛,女,32岁,002198,独立董事,高管
119110,周兰,女,46岁,002198,独立董事,高管
119111,杨华,男,53岁,002446,"董事长,董事",高管
119112,杨振锋,男,52岁,002446,"副董事长,董事",高管
119113,郭依勤,男,53岁,002446,"副董事长,董事",高管
119114,李再荣,男,55岁,002446,董事,高管
119115,何永星,男,54岁,002446,董事,高管
119116,孙小航,男,50岁,002446,董事,高管
119117,马云辉,男,57岁,002446,独立董事,高管
119118,彭晓伟,男,47岁,002446,独立董事,高管
119119,梁黔义,女,48岁,002446,独立董事,高管
119120,刘新国,男,55岁,002738,"董事长,董事",高管
119121,王平卫,男,57岁,002738,"副董事长,董事",高管
119122,陈海舟,男,59岁,002738,董事,高管
119123,汪芳淼,男,52岁,002738,董事,高管
119124,欧学钢,男,46岁,002738,董事,高管
119125,崔国强,男,35岁,002738,董事,高管
119126,陈永清,男,58岁,002738,独立董事,高管
119127,孔伟平,男,49岁,002738,独立董事,高管
119128,黄庆林,男,52岁,002738,独立董事,高管
119129,周云杰,男,57岁,002701,"董事长,董事",高管
119130,周原,男,31岁,002701,"副董事长,董事",高管
119131,沈陶,男,47岁,002701,董事,高管
119132,王冬,男,43岁,002701,董事,高管
119133,陈中革,男,50岁,002701,董事,高管
119134,魏琼,女,47岁,002701,董事,高管
119135,吴坚,男,50岁,002701,独立董事,高管
119136,张月红,女,59岁,002701,独立董事,高管
119137,单喆慜,女,46岁,002701,独立董事,高管
119138,王震西,男,76岁,000970,"董事长,董事",高管
119139,李凌,男,53岁,000970,"副董事长,董事",高管
119140,胡伯平,男,61岁,000970,"副董事长,董事",高管
119141,文恒业,男,76岁,000970,董事,高管
119142,张国宏,男,52岁,000970,董事,高管
119143,钟慧静,女,58岁,000970,董事,高管
119144,王瑞华,男,56岁,000970,独立董事,高管
119145,史翠君,女,49岁,000970,独立董事,高管
119146,孙继荣,男,61岁,000970,独立董事,高管
119147,姜仁锋,男,54岁,601989,"董事长,董事",高管
119148,王良,男,56岁,601989,董事,高管
119149,李天宝,男,57岁,601989,董事,高管
119150,杨志钢,男,60岁,601989,董事,高管
119151,王明辛,男,55岁,601989,董事,高管
119152,张德林,男,56岁,601989,董事,高管
119153,李纪南,男,67岁,601989,独立董事,高管
119154,韩方明,男,52岁,601989,独立董事,高管
119155,李长江,男,69岁,601989,独立董事,高管
119156,张金奎,男,65岁,601989,独立董事,高管
119157,王永利,男,54岁,601989,独立董事,高管
119158,刘金成,男,54岁,300014,"董事长,董事",高管
119159,刘建华,男,44岁,300014,董事,高管
119160,艾新平,男,50岁,300014,董事,高管
119161,袁华刚,男,45岁,300014,董事,高管
119162,詹启军,男,52岁,300014,独立董事,高管
119163,雷巧萍,女,50岁,300014,独立董事,高管
119164,吴锋,男,67岁,300014,独立董事,高管
119165,其实,男,48岁,300059,"董事长,董事",高管
119166,陶涛,男,51岁,300059,"副董事长,董事",高管
119167,陈凯,男,48岁,300059,"副董事长,董事",高管
119168,陆威,男,47岁,300059,董事,高管
119169,田玲,女,49岁,300059,独立董事,高管
119170,严杰,男,53岁,300059,独立董事,高管
119171,徐晓亮,男,45岁,600655,"董事长,董事",高管
119172,龚平,男,43岁,600655,"副董事长,董事",高管
119173,梅红健,男,58岁,600655,"副董事长,董事",高管
119174,李志强,男,51岁,600655,董事,高管
119175,汪群斌,男,49岁,600655,董事,高管
119176,蒋义宏,男,68岁,600655,独立董事,高管
119177,王鸿祥,男,62岁,600655,独立董事,高管
119178,李海歌,女,63岁,600655,独立董事,高管
119179,陈吉红,男,53岁,300161,"董事长,董事",高管
119180,田茂胜,男,38岁,300161,董事,高管
119181,朱志红,男,54岁,300161,董事,高管
119182,熊清平,男,53岁,300161,董事,高管
119183,王晓北,男,43岁,300161,董事,高管
119184,武明飞,男,40岁,300161,董事,高管
119185,王典洪,男,61岁,300161,独立董事,高管
119186,朱永平,男,53岁,300161,独立董事,高管
119187,杨鹏,男,42岁,300161,独立董事,高管
119188,郭为,男,55岁,000034,"董事长,董事",高管
119189,辛昕,女,41岁,000034,董事,高管
119190,王晓岩,男,57岁,000034,董事,高管
119191,许军利,男,57岁,000034,董事,高管
119192,张宏江,男,57岁,000034,独立董事,高管
119193,张连起,男,55岁,000034,独立董事,高管
119194,朱锦梅,女,48岁,000034,独立董事,高管
119195,张志强,男,53岁,000034,独立董事,高管
119196,黄河清,男,56岁,002434,"董事长,董事",高管
119197,王维传,男,57岁,002434,董事,高管
119198,顾勇亭,男,46岁,002434,董事,高管
119199,胡春荣,男,53岁,002434,董事,高管
119200,吴月华,女,55岁,002434,董事,高管
119201,刘杨,男,52岁,002434,董事,高管
119202,卢颐丰,男,49岁,002434,独立董事,高管
119203,程光明,男,61岁,002434,独立董事,高管
119204,刘伟,男,48岁,002434,独立董事,高管
119205,丁尔民,男,53岁,601113,"董事长,董事",高管
119206,许骏,男,61岁,601113,董事,高管
119207,丁志民,男,55岁,601113,董事,高管
119208,丁军民,男,51岁,601113,董事,高管
119209,吴清旺,男,53岁,601113,独立董事,高管
119210,林伟,女,52岁,601113,独立董事,高管
119211,王华平,男,53岁,601113,独立董事,高管
119212,高献国,男,58岁,603010,"董事长,董事",高管
119213,高峰,男,55岁,603010,"副董事长,董事",高管
119214,周三昌,男,55岁,603010,董事,高管
119215,郑永祥,男,45岁,603010,董事,高管
119216,傅羽韬,男,44岁,603010,独立董事,高管
119217,毛美英,女,55岁,603010,独立董事,高管
119218,崔荣军,男,36岁,603010,独立董事,高管
119219,曹德旺,男,72岁,600660,"董事长,董事",高管
119220,曹晖,男,47岁,600660,"副董事长,董事",高管
119221,孙依群,女,54岁,600660,董事,高管
119222,陈向明,男,49岁,600660,董事,高管
119223,朱德贞,女,59岁,600660,董事,高管
119224,吴世农,男,62岁,600660,董事,高管
119225,刘小稚,女,61岁,600660,独立董事,高管
119226,吴育辉,男,40岁,600660,独立董事,高管
119227,张洁雯,女,60岁,600660,独立董事,高管
119228,陆政品,男,46岁,000156,"董事长,董事",高管
119229,周宏,男,59岁,000156,董事,高管
119230,邵晓锋,男,52岁,000156,董事,高管
119231,沈林华,男,53岁,000156,董事,高管
119232,冯钟鸣,男,55岁,000156,董事,高管
119233,胡晓明,男,48岁,000156,董事,高管
119234,吴小莉,女,nan,000156,独立董事,高管
119235,曹恒,女,46岁,000156,独立董事,高管
119236,董安生,男,67岁,000156,独立董事,高管
119237,许倩,女,43岁,000156,独立董事,高管
119238,聂润成,男,46岁,000156,独立董事,高管
119239,高勇,男,51岁,603766,"董事长,董事",高管
119240,涂建华,男,55岁,603766,董事,高管
119241,涂建敏,女,51岁,603766,董事,高管
119242,杨虹,男,54岁,603766,董事,高管
119243,梁冰,男,56岁,603766,董事,高管
119244,李林辉,男,46岁,603766,董事,高管
119245,周煜,女,63岁,603766,独立董事,高管
119246,江积海,男,43岁,603766,独立董事,高管
119247,周建,男,63岁,603766,独立董事,高管
119248,张珍义,男,60岁,002303,"董事长,董事",高管
119249,黄琳,女,49岁,002303,董事,高管
119250,刘征兵,男,49岁,002303,董事,高管
119251,李伟东,男,50岁,002303,独立董事,高管
119252,张建军,男,54岁,002303,独立董事,高管
119253,王伟修,男,68岁,300308,"董事长,董事",高管
119254,刘圣,男,47岁,300308,董事,高管
119255,王晓东,男,42岁,300308,董事,高管
119256,赵贵宾,男,48岁,300308,董事,高管
119257,李泉生,男,55岁,300308,董事,高管
119258,战淑萍,女,62岁,300308,独立董事,高管
119259,田轩,男,40岁,300308,独立董事,高管
119260,陈大同,男,63岁,300308,独立董事,高管
119261,高国富,男,62岁,600000,"董事长,董事",高管
119262,刘信义,男,53岁,600000,"副董事长,董事",高管
119263,潘卫东,男,52岁,600000,董事,高管
119264,沙跃家,男,60岁,600000,董事,高管
119265,朱敏,女,54岁,600000,董事,高管
119266,顾建忠,男,44岁,600000,董事,高管
119267,董秀明,男,48岁,600000,董事,高管
119268,傅帆,男,54岁,600000,董事,高管
119269,华仁长,男,68岁,600000,独立董事,高管
119270,袁志刚,男,60岁,600000,独立董事,高管
119271,乔文骏,男,48岁,600000,独立董事,高管
119272,王喆,男,58岁,600000,独立董事,高管
119273,张鸣,男,60岁,600000,独立董事,高管
119274,陈维中,男,64岁,600000,独立董事,高管
