:START_ID,:END_ID,relation,:TYPE
202133,400009,行业属于,行业属于
201689,400009,行业属于,行业属于
202325,400009,行业属于,行业属于
203040,400009,行业属于,行业属于
200984,400009,行业属于,行业属于
202954,400009,行业属于,行业属于
202049,400009,行业属于,行业属于
201347,400009,行业属于,行业属于
202514,400009,行业属于,行业属于
200852,400009,行业属于,行业属于
201774,400009,行业属于,行业属于
202566,400009,行业属于,行业属于
201912,400009,行业属于,行业属于
202346,400009,行业属于,行业属于
201726,400009,行业属于,行业属于
201940,400009,行业属于,行业属于
201283,400009,行业属于,行业属于
201277,400009,行业属于,行业属于
203249,400009,行业属于,行业属于
202341,400009,行业属于,行业属于
202309,400009,行业属于,行业属于
202686,400009,行业属于,行业属于
202388,400009,行业属于,行业属于
201376,400009,行业属于,行业属于
202834,400009,行业属于,行业属于
202385,400009,行业属于,行业属于
200093,400009,行业属于,行业属于
203127,400009,行业属于,行业属于
202703,400009,行业属于,行业属于
201491,400009,行业属于,行业属于
202423,400009,行业属于,行业属于
203288,400009,行业属于,行业属于
203026,400010,行业属于,行业属于
202244,400010,行业属于,行业属于
201891,400010,行业属于,行业属于
202347,400010,行业属于,行业属于
203240,400010,行业属于,行业属于
203187,400010,行业属于,行业属于
202484,400010,行业属于,行业属于
202306,400010,行业属于,行业属于
203177,400010,行业属于,行业属于
203080,400010,行业属于,行业属于
202437,400010,行业属于,行业属于
203199,400010,行业属于,行业属于
203048,400010,行业属于,行业属于
201411,400010,行业属于,行业属于
200529,400011,行业属于,行业属于
201617,400011,行业属于,行业属于
200695,400011,行业属于,行业属于
201481,400011,行业属于,行业属于
201634,400011,行业属于,行业属于
201988,400011,行业属于,行业属于
200241,400011,行业属于,行业属于
200936,400011,行业属于,行业属于
200849,400011,行业属于,行业属于
200261,400011,行业属于,行业属于
200971,400011,行业属于,行业属于
200518,400011,行业属于,行业属于
200346,400011,行业属于,行业属于
202781,400011,行业属于,行业属于
200587,400011,行业属于,行业属于
201137,400011,行业属于,行业属于
200900,400011,行业属于,行业属于
200953,400011,行业属于,行业属于
202105,400011,行业属于,行业属于
201992,400011,行业属于,行业属于
202481,400011,行业属于,行业属于
202334,400011,行业属于,行业属于
201355,400011,行业属于,行业属于
201460,400011,行业属于,行业属于
201974,400011,行业属于,行业属于
202493,400011,行业属于,行业属于
200661,400011,行业属于,行业属于
200252,400011,行业属于,行业属于
203451,400011,行业属于,行业属于
200618,400011,行业属于,行业属于
201720,400011,行业属于,行业属于
202480,400011,行业属于,行业属于
200425,400011,行业属于,行业属于
201799,400011,行业属于,行业属于
201296,400011,行业属于,行业属于
201433,400011,行业属于,行业属于
200329,400011,行业属于,行业属于
200615,400011,行业属于,行业属于
202190,400011,行业属于,行业属于
200380,400011,行业属于,行业属于
202935,400011,行业属于,行业属于
200568,400011,行业属于,行业属于
201001,400011,行业属于,行业属于
201986,400011,行业属于,行业属于
202202,400011,行业属于,行业属于
200088,400011,行业属于,行业属于
201259,400011,行业属于,行业属于
201252,400011,行业属于,行业属于
200385,400011,行业属于,行业属于
201249,400011,行业属于,行业属于
203500,400011,行业属于,行业属于
200905,400011,行业属于,行业属于
202468,400011,行业属于,行业属于
200126,400011,行业属于,行业属于
200502,400011,行业属于,行业属于
201551,400011,行业属于,行业属于
200640,400011,行业属于,行业属于
200638,400011,行业属于,行业属于
203279,400011,行业属于,行业属于
201882,400011,行业属于,行业属于
202079,400011,行业属于,行业属于
202331,400011,行业属于,行业属于
202708,400011,行业属于,行业属于
202175,400012,行业属于,行业属于
202815,400012,行业属于,行业属于
200669,400012,行业属于,行业属于
200174,400012,行业属于,行业属于
200956,400012,行业属于,行业属于
200168,400012,行业属于,行业属于
202110,400012,行业属于,行业属于
202431,400012,行业属于,行业属于
201138,400012,行业属于,行业属于
202158,400012,行业属于,行业属于
201908,400012,行业属于,行业属于
201642,400012,行业属于,行业属于
202656,400012,行业属于,行业属于
202909,400012,行业属于,行业属于
201440,400012,行业属于,行业属于
201827,400012,行业属于,行业属于
200999,400012,行业属于,行业属于
200135,400012,行业属于,行业属于
202181,400012,行业属于,行业属于
202106,400012,行业属于,行业属于
201090,400012,行业属于,行业属于
200857,400012,行业属于,行业属于
202053,400012,行业属于,行业属于
201087,400012,行业属于,行业属于
201550,400012,行业属于,行业属于
202168,400012,行业属于,行业属于
200805,400012,行业属于,行业属于
200569,400012,行业属于,行业属于
202797,400012,行业属于,行业属于
200409,400012,行业属于,行业属于
201982,400012,行业属于,行业属于
201932,400012,行业属于,行业属于
201360,400012,行业属于,行业属于
202095,400012,行业属于,行业属于
202252,400012,行业属于,行业属于
203382,400012,行业属于,行业属于
201353,400012,行业属于,行业属于
202290,400012,行业属于,行业属于
202060,400012,行业属于,行业属于
201331,400012,行业属于,行业属于
202936,400012,行业属于,行业属于
200170,400012,行业属于,行业属于
202764,400012,行业属于,行业属于
202542,400012,行业属于,行业属于
201445,400012,行业属于,行业属于
201303,400012,行业属于,行业属于
200417,400012,行业属于,行业属于
201544,400012,行业属于,行业属于
201301,400012,行业属于,行业属于
202337,400012,行业属于,行业属于
202064,400012,行业属于,行业属于
201660,400012,行业属于,行业属于
202430,400012,行业属于,行业属于
203212,400012,行业属于,行业属于
202532,400012,行业属于,行业属于
203388,400012,行业属于,行业属于
202865,400012,行业属于,行业属于
202059,400012,行业属于,行业属于
203137,400012,行业属于,行业属于
202526,400012,行业属于,行业属于
201271,400012,行业属于,行业属于
203411,400012,行业属于,行业属于
202358,400012,行业属于,行业属于
202155,400012,行业属于,行业属于
202044,400012,行业属于,行业属于
202371,400012,行业属于,行业属于
202046,400012,行业属于,行业属于
201265,400012,行业属于,行业属于
201638,400012,行业属于,行业属于
201501,400012,行业属于,行业属于
201257,400012,行业属于,行业属于
202075,400012,行业属于,行业属于
203234,400012,行业属于,行业属于
202816,400012,行业属于,行业属于
200548,400012,行业属于,行业属于
201997,400012,行业属于,行业属于
201925,400012,行业属于,行业属于
200281,400012,行业属于,行业属于
202327,400012,行业属于,行业属于
202089,400012,行业属于,行业属于
